"GEO_ID","NAME","B03002_001E","B03002_001EA","B03002_001M","B03002_001MA","B03002_002E","B03002_002EA","B03002_002M","B03002_002MA","B03002_003E","B03002_003EA","B03002_003M","B03002_003MA","B03002_004E","B03002_004M","B03002_004MA","B03002_004EA","B03002_005E","B03002_005EA","B03002_005M","B03002_005MA","B03002_006E","B03002_006EA","B03002_006M","B03002_006MA","B03002_007E","B03002_007M","B03002_007MA","B03002_007EA","B03002_008E","B03002_008EA","B03002_008M","B03002_008MA","B03002_009E","B03002_009EA","B03002_009M","B03002_009MA","B03002_010E","B03002_010EA","B03002_010M","B03002_010MA","B03002_011E","B03002_011EA","B03002_011M","B03002_011MA","B03002_012E","B03002_012M","B03002_012MA","B03002_012EA","B03002_013E","B03002_013EA","B03002_013M","B03002_013MA","B03002_014E","B03002_014EA","B03002_014M","B03002_014MA","B03002_015E","B03002_015EA","B03002_015M","B03002_015MA","B03002_016E","B03002_016M","B03002_016MA","B03002_016EA","B03002_017E","B03002_017EA","B03002_017M","B03002_017MA","B03002_018E","B03002_018EA","B03002_018M","B03002_018MA","B03002_019E","B03002_019EA","B03002_019M","B03002_019MA","B03002_020E","B03002_020M","B03002_020MA","B03002_020EA","B03002_021E","B03002_021M","B03002_021MA","B03002_021EA",
"1400000US06001450606","Census Tract 4506.06, Alameda County, California","6059","null","654","null","5768","null","668","null","3309","null","437","null","14","17","null","null","40","null","57","null","2175","null","494","null","0","19","null","null","10","null","16","null","220","null","124","null","0","null","19","null","220","null","124","null","291","141","null","null","182","null","105","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","21","null","22","null","88","null","91","null","79","90","null","null","9","11","null","null",
"1400000US06001450607","Census Tract 4506.07, Alameda County, California","5360","null","831","null","4627","null","754","null","2261","null","378","null","87","99","null","null","0","null","19","null","2056","null","737","null","0","19","null","null","110","null","110","null","113","null","99","null","0","null","19","null","113","null","99","null","733","302","null","null","352","null","225","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","199","null","230","null","182","null","202","null","182","202","null","null","0","19","null","null",
"1400000US06001450608","Census Tract 4506.08, Alameda County, California","4773","null","648","null","4525","null","653","null","2121","null","286","null","162","149","null","null","4","null","14","null","2026","null","631","null","0","13","null","null","0","null","13","null","212","null","137","null","0","null","13","null","212","null","137","null","248","191","null","null","211","null","190","null","23","null","35","null","0","null","13","null","0","13","null","null","0","null","13","null","7","null","21","null","7","null","12","null","7","12","null","null","0","13","null","null",
"1400000US06001450609","Census Tract 4506.09, Alameda County, California","4988","null","536","null","4446","null","499","null","2595","null","520","null","85","86","null","null","0","null","13","null","1663","null","448","null","0","13","null","null","0","null","13","null","103","null","88","null","0","null","13","null","103","null","88","null","542","352","null","null","95","null","101","null","100","null","158","null","0","null","13","null","0","13","null","null","0","null","13","null","1","null","2","null","346","null","276","null","265","284","null","null","81","129","null","null",
"1400000US06001450701","Census Tract 4507.01, Alameda County, California","8399","null","926","null","7808","null","994","null","4043","null","592","null","123","127","null","null","2","null","4","null","3447","null","853","null","0","19","null","null","0","null","19","null","193","null","127","null","0","null","19","null","193","null","127","null","591","255","null","null","332","null","202","null","0","null","19","null","0","null","19","null","3","5","null","null","0","null","19","null","21","null","28","null","235","null","171","null","176","156","null","null","59","73","null","null",
"1400000US06001450741","Census Tract 4507.41, Alameda County, California","5936","null","764","null","4467","null","469","null","2809","null","404","null","140","112","null","null","38","null","38","null","1198","null","289","null","0","19","null","null","0","null","19","null","282","null","131","null","16","null","24","null","266","null","129","null","1469","730","null","null","531","null","351","null","0","null","19","null","17","null","19","null","0","19","null","null","0","null","19","null","491","null","396","null","430","null","522","null","430","522","null","null","0","19","null","null",
"1400000US06001450742","Census Tract 4507.42, Alameda County, California","5419","null","485","null","4902","null","496","null","3073","null","423","null","35","32","null","null","0","null","19","null","1429","null","255","null","0","19","null","null","42","null","67","null","323","null","193","null","45","null","48","null","278","null","186","null","517","169","null","null","240","null","97","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","208","null","131","null","69","null","78","null","53","74","null","null","16","29","null","null",
"1400000US06001450743","Census Tract 4507.43, Alameda County, California","7056","null","590","null","6384","null","532","null","1410","null","240","null","288","259","null","null","104","null","78","null","4043","null","431","null","13","21","null","null","0","null","19","null","526","null","333","null","90","null","94","null","436","null","313","null","672","390","null","null","214","null","120","null","0","null","19","null","62","null","93","null","0","19","null","null","0","null","19","null","307","null","337","null","89","null","65","null","22","35","null","null","67","66","null","null",
"1400000US06001450744","Census Tract 4507.44, Alameda County, California","5950","null","663","null","5560","null","657","null","3289","null","502","null","18","28","null","null","33","null","28","null","1980","null","407","null","22","36","null","null","0","null","19","null","218","null","101","null","0","null","19","null","218","null","101","null","390","128","null","null","195","null","102","null","6","null","11","null","17","null","24","null","38","45","null","null","0","null","19","null","94","null","86","null","40","null","37","null","0","19","null","null","40","37","null","null",
"1400000US06001450745","Census Tract 4507.45, Alameda County, California","6493","null","848","null","6009","null","847","null","1968","null","503","null","23","37","null","null","15","null","18","null","3918","null","703","null","0","19","null","null","0","null","19","null","85","null","115","null","0","null","19","null","85","null","115","null","484","281","null","null","251","null","165","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","136","null","128","null","97","null","105","null","0","19","null","null","97","105","null","null",
"1400000US06001450746","Census Tract 4507.46, Alameda County, California","3531","null","564","null","2906","null","295","null","1926","null","314","null","30","42","null","null","0","null","13","null","838","null","300","null","0","13","null","null","10","null","16","null","102","null","88","null","0","null","13","null","102","null","88","null","625","489","null","null","488","null","361","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","74","null","84","null","63","null","86","null","55","85","null","null","8","20","null","null",
"1400000US06001450750","Census Tract 4507.50, Alameda County, California","5933","null","604","null","5433","null","608","null","1172","null","198","null","289","152","null","null","32","null","53","null","3691","null","670","null","23","23","null","null","0","null","19","null","226","null","120","null","0","null","19","null","226","null","120","null","500","212","null","null","236","null","179","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","141","null","98","null","123","null","86","null","57","46","null","null","66","71","null","null",
"1400000US06001450751","Census Tract 4507.51, Alameda County, California","11489","null","815","null","11024","null","859","null","1193","null","381","null","292","295","null","null","6","null","8","null","9277","null","857","null","18","20","null","null","0","null","21","null","238","null","113","null","0","null","21","null","238","null","113","null","465","289","null","null","317","null","262","null","0","null","21","null","0","null","21","null","0","21","null","null","0","null","21","null","56","null","75","null","92","null","75","null","50","58","null","null","42","63","null","null",
"1400000US06001450752","Census Tract 4507.52, Alameda County, California","7680","null","743","null","7015","null","740","null","1507","null","403","null","251","243","null","null","5","null","10","null","4963","null","621","null","59","56","null","null","60","null","91","null","170","null","112","null","0","null","19","null","170","null","112","null","665","324","null","null","330","null","240","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null","102","null","86","null","233","null","213","null","102","67","null","null","131","195","null","null",
"1400000US06001451102","Census Tract 4511.02, Alameda County, California","4071","null","592","null","3730","null","577","null","3172","null","586","null","25","28","null","null","0","null","13","null","343","null","141","null","0","13","null","null","23","null","36","null","167","null","105","null","9","null","15","null","158","null","109","null","341","109","null","null","225","null","77","null","0","null","13","null","9","null","16","null","23","33","null","null","0","null","13","null","47","null","50","null","37","null","32","null","10","14","null","null","27","23","null","null",
"1400000US06001451103","Census Tract 4511.03, Alameda County, California","1795","null","527","null","1651","null","527","null","1463","null","501","null","15","23","null","null","0","null","13","null","61","null","71","null","99","164","null","null","0","null","13","null","13","null","22","null","0","null","13","null","13","null","22","null","144","103","null","null","51","null","66","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","93","null","82","null","0","null","13","null","0","13","null","null","0","13","null","null",
