CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
9456858,2,1,3,-,998,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9464218,1,1,2,M,20,3,3,M,B,0,ALAMEDA,OAKLAND,2021
9464218,2,1,3,M,56,1,-,-,-,-,ALAMEDA,OAKLAND,2021
9466997,2,1,3,-,22,2,-,-,-,0,ALAMEDA,OAKLAND,2022
9468112,2,1,2,M,998,3,1,L,H,0,ALAMEDA,OAKLAND,2022
9468112,3,1,3,M,32,4,0,P,-,0,ALAMEDA,OAKLAND,2022
9472106,2,1,4,F,22,4,-,-,W,0,ALAMEDA,OAKLAND,2022
9472564,2,1,3,F,41,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9472567,1,1,3,-,66,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9473870,2,1,4,M,53,2,-,P,-,-,ALAMEDA,OAKLAND,2022
9473877,2,1,3,M,22,2,-,P,-,-,ALAMEDA,OAKLAND,2022
9473985,1,1,2,M,1,0,6,M,Q,0,ALAMEDA,OAKLAND,2022
9473985,2,1,4,M,26,2,-,P,A,0,ALAMEDA,OAKLAND,2022
9473987,2,1,4,M,998,3,1,M,B,0,ALAMEDA,OAKLAND,2022
9474642,2,1,3,F,28,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9474718,2,1,3,F,37,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9475493,2,1,3,F,30,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9475495,2,1,4,M,59,3,1,P,V,2,ALAMEDA,OAKLAND,2022
9477157,1,1,3,M,16,2,-,-,-,-,ALAMEDA,OAKLAND,2022
9483959,2,1,4,M,44,3,1,P,A,2,ALAMEDA,OAKLAND,2022
9483966,2,1,4,M,13,3,1,P,V,1,ALAMEDA,OAKLAND,2022
9490275,2,1,3,-,31,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9490476,2,1,4,M,50,3,-,N,V,1,ALAMEDA,OAKLAND,2022
9491357,1,1,4,M,35,4,2,P,A,1,ALAMEDA,OAKLAND,2022
9492893,1,1,3,F,11,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9493905,1,1,4,M,28,4,1,P,V,0,ALAMEDA,OAKLAND,2022
9494009,2,1,3,F,54,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9495303,1,1,2,F,18,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9495303,1,2,2,M,15,0,4,M,G,0,ALAMEDA,OAKLAND,2022
9495303,2,1,3,-,17,4,-,N,-,0,ALAMEDA,OAKLAND,2022
9495306,2,1,3,F,79,4,-,M,H,0,ALAMEDA,OAKLAND,2022
9495307,2,1,4,M,34,3,-,P,W,2,ALAMEDA,OAKLAND,2022
9495800,2,1,3,F,57,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9498033,2,1,3,F,59,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9498289,2,1,4,M,36,3,1,P,A,0,ALAMEDA,OAKLAND,2022
9498409,2,1,3,M,63,3,-,P,A,0,ALAMEDA,OAKLAND,2022
9498436,1,1,4,M,62,4,2,P,V,0,ALAMEDA,OAKLAND,2022
9498654,2,1,4,-,41,3,-,P,W,0,ALAMEDA,OAKLAND,2022
9498696,2,1,3,M,24,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9498697,2,1,3,M,62,2,-,-,-,0,ALAMEDA,OAKLAND,2022
9499049,2,1,4,-,65,3,-,P,V,1,ALAMEDA,OAKLAND,2022
9499666,1,1,4,F,39,3,1,P,W,0,ALAMEDA,OAKLAND,2022
9500044,2,1,3,-,24,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9500129,2,1,3,F,20,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9500664,1,1,3,M,66,2,-,-,-,-,ALAMEDA,OAKLAND,2022
9502701,1,1,3,F,58,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9502701,2,1,2,M,17,0,3,M,E,0,ALAMEDA,OAKLAND,2022
9502720,1,1,4,M,34,2,1,P,B,3,ALAMEDA,OAKLAND,2022
9502720,2,1,2,F,26,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9502720,2,2,2,M,3,0,6,M,Q,0,ALAMEDA,OAKLAND,2022
9502720,2,3,2,M,1,0,4,M,Q,0,ALAMEDA,OAKLAND,2022
9502729,1,1,3,F,69,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9503034,2,1,3,M,59,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9504156,2,1,3,M,91,1,-,P,-,0,ALAMEDA,OAKLAND,2022
9504711,2,1,3,F,55,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9507149,1,1,2,M,62,0,3,M,A,0,ALAMEDA,OAKLAND,2022
9507149,2,1,3,M,66,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9516066,2,1,3,F,66,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9516104,2,1,3,F,17,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9516910,1,1,4,M,39,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9518995,4,1,2,F,69,4,1,P,A,0,ALAMEDA,OAKLAND,2022
9518995,4,2,2,M,36,0,-,P,A,0,ALAMEDA,OAKLAND,2022
9518995,5,1,3,M,54,4,-,N,-,0,ALAMEDA,OAKLAND,2022
9518997,1,1,3,-,26,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9518998,2,1,3,M,58,4,-,M,B,0,ALAMEDA,OAKLAND,2022
9518999,1,1,1,-,22,4,1,L,B,0,ALAMEDA,OAKLAND,2022
9518999,3,1,3,-,38,2,-,-,-,0,ALAMEDA,OAKLAND,2022
9520320,1,1,3,M,95,1,-,-,-,-,ALAMEDA,OAKLAND,2021
9520320,2,1,2,F,60,0,4,M,G,0,ALAMEDA,OAKLAND,2021
9520320,2,2,2,M,17,0,6,M,G,0,ALAMEDA,OAKLAND,2021
9520395,1,1,4,M,40,1,-,-,Y,0,ALAMEDA,OAKLAND,2021
9520674,1,1,3,F,27,1,-,-,-,-,ALAMEDA,OAKLAND,2022
9522967,1,1,3,F,14,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9522968,2,1,4,M,12,4,1,V,-,0,ALAMEDA,OAKLAND,2022
9523151,2,1,3,M,23,4,-,P,-,-,ALAMEDA,OAKLAND,2022
9523151,3,1,2,M,45,0,2,M,G,0,ALAMEDA,OAKLAND,2022
9523546,2,1,4,M,30,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9524323,2,1,3,F,23,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9524687,2,1,3,M,68,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9525518,2,1,3,F,40,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9527574,3,1,4,M,45,4,1,-,V,0,ALAMEDA,OAKLAND,2022
9528449,2,1,3,M,61,4,1,M,B,0,ALAMEDA,OAKLAND,2022
9528468,2,1,4,M,62,4,-,P,V,1,ALAMEDA,OAKLAND,2022
9529008,1,1,2,F,12,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9529008,1,2,2,F,12,0,2,M,G,0,ALAMEDA,OAKLAND,2022
9529008,2,1,3,F,65,3,1,P,A,1,ALAMEDA,OAKLAND,2022
9536256,2,1,4,M,61,3,-,P,W,1,ALAMEDA,OAKLAND,2022
9536756,2,1,4,M,53,6,1,-,-,0,ALAMEDA,OAKLAND,2022
9538356,2,1,3,-,66,4,-,P,B,0,ALAMEDA,OAKLAND,2022
9538609,2,1,3,F,27,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9538613,2,1,4,-,73,4,1,-,-,-,ALAMEDA,OAKLAND,2022
9538742,2,1,3,F,74,4,5,P,H,0,ALAMEDA,OAKLAND,2022
9539239,1,1,3,M,24,2,-,-,-,-,ALAMEDA,OAKLAND,2022
9539311,1,1,2,M,19,0,2,M,A,0,ALAMEDA,OAKLAND,2022
9539311,2,1,3,F,79,2,-,P,A,0,ALAMEDA,OAKLAND,2022
9540175,1,1,3,M,45,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9541574,2,1,4,M,27,4,-,-,V,1,ALAMEDA,OAKLAND,2022
9552376,2,1,3,M,27,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9560138,1,1,4,M,33,2,-,P,W,1,ALAMEDA,OAKLAND,2022
9560898,1,1,1,M,56,4,1,M,G,0,ALAMEDA,OAKLAND,2022
9560898,1,2,2,F,49,0,3,M,E,0,ALAMEDA,OAKLAND,2022
9560898,3,1,3,F,33,4,-,P,-,-,ALAMEDA,OAKLAND,2022
9561158,2,1,3,M,73,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9562637,2,1,4,M,0,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9566642,2,1,3,-,32,2,-,P,-,0,ALAMEDA,OAKLAND,2022
9566649,2,1,4,M,18,4,-,-,B,3,ALAMEDA,OAKLAND,2022
9566653,1,1,3,-,40,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9586487,2,1,4,M,13,4,-,P,V,0,ALAMEDA,OAKLAND,2022
9586496,1,1,2,M,18,4,3,L,G,0,ALAMEDA,OAKLAND,2022
9586496,3,1,4,-,68,4,1,P,V,-,ALAMEDA,OAKLAND,2022
9586500,2,1,4,-,14,4,-,P,V,3,ALAMEDA,OAKLAND,2022
9586678,2,1,3,F,43,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9614811,2,1,3,M,45,4,-,-,-,-,ALAMEDA,OAKLAND,2022
